2025-11-04 10:48:43 | __main__ | INFO | __init__:36 | ✓ Redis connected: redis://localhost:6379
2025-11-04 15:49:40 | api | INFO | startup_event:1787 | ================================================================================
2025-11-04 15:49:40 | api | INFO | startup_event:1788 | API READY - Accepting requests
2025-11-04 15:49:40 | api | INFO | startup_event:1789 | ================================================================================
2025-11-04 15:49:40 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (0.35%)
2025-11-04 15:49:41 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'This is a wonderful product. I highly recommend it...'
2025-11-04 15:49:41 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:49:41 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:49:41 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature medium_11_latin_10b643f0
2025-11-04 15:49:41 | inference | INFO | predict_sentiment:324 | Sentiment prediction: positive (93.81%) using XLM-RoBERTa
2025-11-04 15:49:42 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (0.04%)
2025-11-04 15:49:42 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'This is a wonderful product. I highly recommend it...'
2025-11-04 15:49:42 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:49:42 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:49:42 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature medium_11_latin_10b643f0
2025-11-04 15:49:42 | inference | INFO | predict_sentiment:324 | Sentiment prediction: positive (93.81%) using XLM-RoBERTa
2025-11-04 15:49:42 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (0.04%)
2025-11-04 15:49:43 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'This is a wonderful product. I highly recommend it...'
2025-11-04 15:49:43 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:49:43 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:49:43 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature medium_11_latin_10b643f0
2025-11-04 15:49:43 | inference | INFO | predict_sentiment:324 | Sentiment prediction: positive (93.81%) using XLM-RoBERTa
2025-11-04 15:49:43 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (0.04%)
2025-11-04 15:49:44 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'This is a wonderful product. I highly recommend it...'
2025-11-04 15:49:44 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:49:44 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:49:44 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature medium_11_latin_10b643f0
2025-11-04 15:49:44 | inference | INFO | predict_sentiment:324 | Sentiment prediction: positive (93.81%) using XLM-RoBERTa
2025-11-04 15:49:44 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (0.04%)
2025-11-04 15:49:45 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'This is a wonderful product. I highly recommend it...'
2025-11-04 15:49:45 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:49:45 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:49:45 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature medium_11_latin_10b643f0
2025-11-04 15:49:46 | inference | INFO | predict_sentiment:324 | Sentiment prediction: positive (93.81%) using XLM-RoBERTa
2025-11-04 15:49:46 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (0.04%)
2025-11-04 15:49:46 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'This is a wonderful product. I highly recommend it...'
2025-11-04 15:49:46 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:49:46 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:49:46 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature medium_11_latin_10b643f0
2025-11-04 15:49:46 | inference | INFO | predict_sentiment:324 | Sentiment prediction: positive (93.81%) using XLM-RoBERTa
2025-11-04 15:49:47 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (0.04%)
2025-11-04 15:49:47 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Aaj market mein bahut traffic hai. The weather is ...'
2025-11-04 15:49:47 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:49:47 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:49:47 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature long_18_latin_d545d48f
2025-11-04 15:49:48 | inference | INFO | predict_sentiment:324 | Sentiment prediction: negative (63.64%) using XLM-RoBERTa
2025-11-04 15:49:48 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (0.53%)
2025-11-04 15:49:49 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Aaj market mein bahut traffic hai. The weather is ...'
2025-11-04 15:49:49 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:49:49 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:49:49 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature long_18_latin_d545d48f
2025-11-04 15:49:49 | inference | INFO | predict_sentiment:324 | Sentiment prediction: negative (63.64%) using XLM-RoBERTa
2025-11-04 15:49:49 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (0.53%)
2025-11-04 15:49:51 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Aaj market mein bahut traffic hai. The weather is ...'
2025-11-04 15:49:51 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:49:51 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:49:51 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature long_18_latin_d545d48f
2025-11-04 15:49:51 | inference | INFO | predict_sentiment:324 | Sentiment prediction: negative (63.64%) using XLM-RoBERTa
2025-11-04 15:49:51 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (0.53%)
2025-11-04 15:49:52 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Aaj market mein bahut traffic hai. The weather is ...'
2025-11-04 15:49:52 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:49:52 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:49:52 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature long_18_latin_d545d48f
2025-11-04 15:49:52 | inference | INFO | predict_sentiment:324 | Sentiment prediction: negative (63.64%) using XLM-RoBERTa
2025-11-04 15:49:53 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (0.53%)
2025-11-04 15:49:54 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Aaj market mein bahut traffic hai. The weather is ...'
2025-11-04 15:49:54 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:49:54 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:49:54 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature long_18_latin_d545d48f
2025-11-04 15:49:54 | inference | INFO | predict_sentiment:324 | Sentiment prediction: negative (63.64%) using XLM-RoBERTa
2025-11-04 15:49:54 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (0.53%)
2025-11-04 15:49:55 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Aaj market mein bahut traffic hai. The weather is ...'
2025-11-04 15:49:55 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:49:55 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:49:55 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature long_18_latin_d545d48f
2025-11-04 15:49:55 | inference | INFO | predict_sentiment:324 | Sentiment prediction: negative (63.64%) using XLM-RoBERTa
2025-11-04 15:49:56 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (0.53%)
2025-11-04 15:49:57 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Yaar ye movie bahut mast hai! Must watch bro, ekdu...'
2025-11-04 15:49:57 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:49:57 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:49:57 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature medium_11_latin_92a8ab0f
2025-11-04 15:49:57 | inference | INFO | predict_sentiment:324 | Sentiment prediction: positive (65.30%) using XLM-RoBERTa
2025-11-04 15:49:57 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (71.53%)
2025-11-04 15:49:57 | preprocessing.romanized_detection | INFO | _ensure_transliterate_initialized:46 | Initialized indic_nlp transliteration with resources at: D:\NMITD-College\Research-Project\NLP-project\indic_nlp_resources
2025-11-04 15:49:57 | preprocessing.romanized_detection | INFO | convert_romanized_to_native:522 | [FIX #10] Hybrid conversion: 9/11 tokens converted, 2 preserved (English), 0 failed, method=hybrid, rate=81.8%
2025-11-04 15:49:57 | translation | INFO | romanized_to_devanagari:131 | [FIX #10] Romanized conversion: 9/11 tokens, 2 English words preserved, method=hybrid, rate=81.8%
2025-11-04 15:49:57 | translation | INFO | translate_text:249 | 🔄 Using Devanagari text for translation: 'यार ये मूवी बहुत मस्त है! Must watch ब्रो, एक्दुम्...'
2025-11-04 15:49:58 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Yaar ye movie bahut mast hai! Must watch bro, ekdu...'
2025-11-04 15:49:58 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:49:58 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:49:58 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature medium_11_latin_92a8ab0f
2025-11-04 15:49:59 | inference | INFO | predict_sentiment:324 | Sentiment prediction: positive (65.30%) using XLM-RoBERTa
2025-11-04 15:49:59 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (71.53%)
2025-11-04 15:49:59 | preprocessing.romanized_detection | INFO | convert_romanized_to_native:522 | [FIX #10] Hybrid conversion: 9/11 tokens converted, 2 preserved (English), 0 failed, method=hybrid, rate=81.8%
2025-11-04 15:49:59 | translation | INFO | romanized_to_devanagari:131 | [FIX #10] Romanized conversion: 9/11 tokens, 2 English words preserved, method=hybrid, rate=81.8%
2025-11-04 15:49:59 | translation | INFO | translate_text:249 | 🔄 Using Devanagari text for translation: 'यार ये मूवी बहुत मस्त है! Must watch ब्रो, एक्दुम्...'
2025-11-04 15:50:00 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Yaar ye movie bahut mast hai! Must watch bro, ekdu...'
2025-11-04 15:50:00 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:50:00 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:50:00 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature medium_11_latin_92a8ab0f
2025-11-04 15:50:00 | inference | INFO | predict_sentiment:324 | Sentiment prediction: positive (65.30%) using XLM-RoBERTa
2025-11-04 15:50:00 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (71.53%)
2025-11-04 15:50:00 | preprocessing.romanized_detection | INFO | convert_romanized_to_native:522 | [FIX #10] Hybrid conversion: 9/11 tokens converted, 2 preserved (English), 0 failed, method=hybrid, rate=81.8%
2025-11-04 15:50:00 | translation | INFO | romanized_to_devanagari:131 | [FIX #10] Romanized conversion: 9/11 tokens, 2 English words preserved, method=hybrid, rate=81.8%
2025-11-04 15:50:00 | translation | INFO | translate_text:249 | 🔄 Using Devanagari text for translation: 'यार ये मूवी बहुत मस्त है! Must watch ब्रो, एक्दुम्...'
2025-11-04 15:50:01 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Yaar ye movie bahut mast hai! Must watch bro, ekdu...'
2025-11-04 15:50:01 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:50:01 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:50:01 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature medium_11_latin_92a8ab0f
2025-11-04 15:50:01 | inference | INFO | predict_sentiment:324 | Sentiment prediction: positive (65.30%) using XLM-RoBERTa
2025-11-04 15:50:01 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (71.53%)
2025-11-04 15:50:01 | preprocessing.romanized_detection | INFO | convert_romanized_to_native:522 | [FIX #10] Hybrid conversion: 9/11 tokens converted, 2 preserved (English), 0 failed, method=hybrid, rate=81.8%
2025-11-04 15:50:01 | translation | INFO | romanized_to_devanagari:131 | [FIX #10] Romanized conversion: 9/11 tokens, 2 English words preserved, method=hybrid, rate=81.8%
2025-11-04 15:50:01 | translation | INFO | translate_text:249 | 🔄 Using Devanagari text for translation: 'यार ये मूवी बहुत मस्त है! Must watch ब्रो, एक्दुम्...'
2025-11-04 15:50:02 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Yaar ye movie bahut mast hai! Must watch bro, ekdu...'
2025-11-04 15:50:02 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:50:02 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:50:02 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature medium_11_latin_92a8ab0f
2025-11-04 15:50:02 | inference | INFO | predict_sentiment:324 | Sentiment prediction: positive (65.30%) using XLM-RoBERTa
2025-11-04 15:50:02 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (71.53%)
2025-11-04 15:50:02 | preprocessing.romanized_detection | INFO | convert_romanized_to_native:522 | [FIX #10] Hybrid conversion: 9/11 tokens converted, 2 preserved (English), 0 failed, method=hybrid, rate=81.8%
2025-11-04 15:50:02 | translation | INFO | romanized_to_devanagari:131 | [FIX #10] Romanized conversion: 9/11 tokens, 2 English words preserved, method=hybrid, rate=81.8%
2025-11-04 15:50:02 | translation | INFO | translate_text:249 | 🔄 Using Devanagari text for translation: 'यार ये मूवी बहुत मस्त है! Must watch ब्रो, एक्दुम्...'
2025-11-04 15:50:03 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Yaar ye movie bahut mast hai! Must watch bro, ekdu...'
2025-11-04 15:50:03 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:50:03 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:50:03 | adaptive_learning | INFO | check_pattern_cache:132 | Cache HIT: Using cached pattern for signature medium_11_latin_92a8ab0f
2025-11-04 15:50:03 | inference | INFO | predict_sentiment:324 | Sentiment prediction: positive (65.30%) using XLM-RoBERTa
2025-11-04 15:50:04 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (71.53%)
2025-11-04 15:50:04 | preprocessing.romanized_detection | INFO | convert_romanized_to_native:522 | [FIX #10] Hybrid conversion: 9/11 tokens converted, 2 preserved (English), 0 failed, method=hybrid, rate=81.8%
2025-11-04 15:50:04 | translation | INFO | romanized_to_devanagari:131 | [FIX #10] Romanized conversion: 9/11 tokens, 2 English words preserved, method=hybrid, rate=81.8%
2025-11-04 15:50:04 | translation | INFO | translate_text:249 | 🔄 Using Devanagari text for translation: 'यार ये मूवी बहुत मस्त है! Must watch ब्रो, एक्दुम्...'
2025-11-04 15:50:04 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Mi aaj khup khush ahe! Traffic bahut aahe Mumbai l...'
2025-11-04 15:50:04 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:50:04 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:50:04 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:79 | [Code-Mixing FIX #9] Configuration - Text: long (52 chars, 10 words), Adaptive threshold: 0.080, Min markers: 2, Aggressive threshold: 0.150
2025-11-04 15:50:04 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:289 | [Code-Mixing] DETECTED via token_analysis (adaptive): Primary=tam, Confidence=0.85, Indic ratio=0.700, English ratio=0.100, Threshold=0.080
2025-11-04 15:50:04 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:320 | [Code-Mixing FIX #9] ✅ FINAL DECISION: Code-mixed=True, Primary=tam, Confidence=0.850, Method=token_analysis_adaptive, Text='Mi aaj khup khush ahe! Traffic bahut aah...'
2025-11-04 15:50:04 | preprocessing.language_detection | INFO | detect_language:72 | [Code-Mixing FIX #9] ⚡ Early detection POSITIVE: Primary=tam, Text='Mi aaj khup khush ahe! Traffic bahut aahe Mumbai la.'
2025-11-04 15:50:04 | preprocessing.language_detection | INFO | detect_language:83 | [Code-Mixing FIX #9] 🔀 Code-mixed context: tam + English
2025-11-04 15:50:08 | glotlid_wrapper | INFO | __init__:30 | ✅ GLotLID model loaded from: D:\NMITD-College\Research-Project\NLP-project\cis-lmuglotlid\model.bin
2025-11-04 15:50:08 | preprocessing.language_detection | INFO | detect_language:97 | [GLotLID] Detected: snd, Confidence: 0.542, Code-mixed: True
2025-11-04 15:50:08 | glotlid_wrapper | INFO | ensemble_predict:549 | [Ensemble] GLotLID only: snd (0.542)
2025-11-04 15:50:08 | preprocessing.language_detection | INFO | detect_language:112 | [Ensemble FIX #8] Method: glotlid_only, Final: snd (0.542)
2025-11-04 15:50:08 | preprocessing.language_detection | INFO | detect_language:188 | [FINAL RESULT] Language: snd_mixed, Confidence: 0.542, Method: glotlid_code_mixed
2025-11-04 15:50:08 | preprocessing.language_utils | INFO | normalize_language_code:63 | [Language Code Normalization] snd → sin_mixed
2025-11-04 15:50:08 | preprocessing.language_detection | INFO | detect_language:195 | [FIX #6] Language code normalized: snd_mixed → sin_mixed
2025-11-04 15:50:08 | inference | INFO | predict_sentiment:324 | Sentiment prediction: positive (45.64%) using XLM-RoBERTa
2025-11-04 15:50:09 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (7.06%)
2025-11-04 15:50:10 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Mi aaj khup khush ahe! Traffic bahut aahe Mumbai l...'
2025-11-04 15:50:10 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:50:10 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:50:10 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:79 | [Code-Mixing FIX #9] Configuration - Text: long (52 chars, 10 words), Adaptive threshold: 0.080, Min markers: 2, Aggressive threshold: 0.150
2025-11-04 15:50:10 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:289 | [Code-Mixing] DETECTED via token_analysis (adaptive): Primary=tam, Confidence=0.85, Indic ratio=0.700, English ratio=0.100, Threshold=0.080
2025-11-04 15:50:10 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:320 | [Code-Mixing FIX #9] ✅ FINAL DECISION: Code-mixed=True, Primary=tam, Confidence=0.850, Method=token_analysis_adaptive, Text='Mi aaj khup khush ahe! Traffic bahut aah...'
2025-11-04 15:50:10 | preprocessing.language_detection | INFO | detect_language:72 | [Code-Mixing FIX #9] ⚡ Early detection POSITIVE: Primary=tam, Text='Mi aaj khup khush ahe! Traffic bahut aahe Mumbai la.'
2025-11-04 15:50:10 | preprocessing.language_detection | INFO | detect_language:83 | [Code-Mixing FIX #9] 🔀 Code-mixed context: tam + English
2025-11-04 15:50:10 | preprocessing.language_detection | INFO | detect_language:97 | [GLotLID] Detected: snd, Confidence: 0.542, Code-mixed: True
2025-11-04 15:50:10 | glotlid_wrapper | INFO | ensemble_predict:549 | [Ensemble] GLotLID only: snd (0.542)
2025-11-04 15:50:10 | preprocessing.language_detection | INFO | detect_language:112 | [Ensemble FIX #8] Method: glotlid_only, Final: snd (0.542)
2025-11-04 15:50:10 | preprocessing.language_detection | INFO | detect_language:188 | [FINAL RESULT] Language: snd_mixed, Confidence: 0.542, Method: glotlid_code_mixed
2025-11-04 15:50:10 | preprocessing.language_utils | INFO | normalize_language_code:63 | [Language Code Normalization] snd → sin_mixed
2025-11-04 15:50:10 | preprocessing.language_detection | INFO | detect_language:195 | [FIX #6] Language code normalized: snd_mixed → sin_mixed
2025-11-04 15:50:10 | inference | INFO | predict_sentiment:324 | Sentiment prediction: positive (45.64%) using XLM-RoBERTa
2025-11-04 15:50:10 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (7.06%)
2025-11-04 15:50:11 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Mi aaj khup khush ahe! Traffic bahut aahe Mumbai l...'
2025-11-04 15:50:11 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:50:11 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:50:11 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:79 | [Code-Mixing FIX #9] Configuration - Text: long (52 chars, 10 words), Adaptive threshold: 0.080, Min markers: 2, Aggressive threshold: 0.150
2025-11-04 15:50:11 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:289 | [Code-Mixing] DETECTED via token_analysis (adaptive): Primary=tam, Confidence=0.85, Indic ratio=0.700, English ratio=0.100, Threshold=0.080
2025-11-04 15:50:11 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:320 | [Code-Mixing FIX #9] ✅ FINAL DECISION: Code-mixed=True, Primary=tam, Confidence=0.850, Method=token_analysis_adaptive, Text='Mi aaj khup khush ahe! Traffic bahut aah...'
2025-11-04 15:50:11 | preprocessing.language_detection | INFO | detect_language:72 | [Code-Mixing FIX #9] ⚡ Early detection POSITIVE: Primary=tam, Text='Mi aaj khup khush ahe! Traffic bahut aahe Mumbai la.'
2025-11-04 15:50:11 | preprocessing.language_detection | INFO | detect_language:83 | [Code-Mixing FIX #9] 🔀 Code-mixed context: tam + English
2025-11-04 15:50:11 | preprocessing.language_detection | INFO | detect_language:97 | [GLotLID] Detected: snd, Confidence: 0.542, Code-mixed: True
2025-11-04 15:50:11 | glotlid_wrapper | INFO | ensemble_predict:549 | [Ensemble] GLotLID only: snd (0.542)
2025-11-04 15:50:11 | preprocessing.language_detection | INFO | detect_language:112 | [Ensemble FIX #8] Method: glotlid_only, Final: snd (0.542)
2025-11-04 15:50:11 | preprocessing.language_detection | INFO | detect_language:188 | [FINAL RESULT] Language: snd_mixed, Confidence: 0.542, Method: glotlid_code_mixed
2025-11-04 15:50:11 | preprocessing.language_utils | INFO | normalize_language_code:63 | [Language Code Normalization] snd → sin_mixed
2025-11-04 15:50:11 | preprocessing.language_detection | INFO | detect_language:195 | [FIX #6] Language code normalized: snd_mixed → sin_mixed
2025-11-04 15:50:11 | inference | INFO | predict_sentiment:324 | Sentiment prediction: positive (45.64%) using XLM-RoBERTa
2025-11-04 15:50:11 | inference | INFO | predict_toxicity:370 | Toxicity prediction: max=toxic (7.06%)
2025-11-04 15:50:12 | main | INFO | analyze_text_comprehensive:73 | Analyzing text: 'Mi aaj khup khush ahe! Traffic bahut aahe Mumbai l...'
2025-11-04 15:50:12 | profanity_filter | INFO | __init__:203 | Profanity filter initialized for languages: english, hindi, marathi, tamil, telugu, kannada, punjabi, gujarati, bengali, malayalam
2025-11-04 15:50:12 | profanity_filter | INFO | __init__:204 | Total bad words loaded: 3
2025-11-04 15:50:12 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:79 | [Code-Mixing FIX #9] Configuration - Text: long (52 chars, 10 words), Adaptive threshold: 0.080, Min markers: 2, Aggressive threshold: 0.150
2025-11-04 15:50:12 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:289 | [Code-Mixing] DETECTED via token_analysis (adaptive): Primary=tam, Confidence=0.85, Indic ratio=0.700, English ratio=0.100, Threshold=0.080
2025-11-04 15:50:12 | preprocessing.code_mixing_detection | INFO | detect_code_mixing:320 | [Code-Mixing FIX #9] ✅ FINAL DECISION: Code-mixed=True, Primary=tam, Confidence=0.850, Method=token_analysis_adaptive, Text='Mi aaj khup khush ahe! Traffic bahut aah...'
2025-11-04 15:50:12 | preprocessing.language_detection | INFO | detect_language:72 | [Code-Mixing FIX #9] ⚡ Early detection POSITIVE: Primary=tam, Text='Mi aaj khup khush ahe! Traffic bahut aahe Mumbai la.'
2025-11-04 15:50:12 | preprocessing.language_detection | INFO | detect_language:83 | [Code-Mixing FIX #9] 🔀 Code-mixed context: tam + English
2025-11-04 15:50:12 | preprocessing.language_detection | INFO | detect_language:97 | [GLotLID] Detected: snd, Confidence: 0.542, Code-mixed: True
2025-11-04 15:50:12 | glotlid_wrapper | INFO | ensemble_predict:549 | [Ensemble] GLotLID only: snd (0.542)
2025-11-04 15:50:12 | preprocessing.language_detection | INFO | detect_language:112 | [Ensemble FIX #8] Method: glotlid_only, Final: snd (0.542)
2025-11-04 15:50:12 | preprocessing.language_detection | INFO | detect_language:188 | [FINAL RESULT] Language: snd_mixed, Confidence: 0.542, Method: glotlid_code_mixed
2025-11-04 15:50:12 | preprocessing.language_utils | INFO | normalize_language_code:63 | [Language Code Normalization] snd → sin_mixed
2025-11-04 15:50:12 | preprocessing.language_detection | INFO | detect_language:195 | [FIX #6] Language code normalized: snd_mixed → sin_mixed
2025-11-04 15:50:12 | inference | INFO | predict_sentiment:324 | Sentiment prediction: positive (45.64%) using XLM-RoBERTa
